User ID;Tweet ID;Text;Cyberbullying;Type;Form;Teasing
187329640;105798577548304384;Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/KN835W6;0;NA;NA;0
52691205;105944218878492672;Dnt be a bully leave tayo alone...pick on someone ur ownsizeCc@kunlefernando;1;self-disclosure;other;1
7585602;105439757949087744;Que hicieron una guía para prevenir bullying y que el INMUJERES está involucrado en su elaboración. No sé qué pensar. Netito.;0;NA;NA;0
38812519;109082059397541888;@Mandarinaranja No, probablemente diga que #Hegel nos metió ideas en la cabeza y por eso le hacemos bullying;0;NA;NA;0
192102376;103872039961636865;@modu232 Smh. I see the cyber bully got his Internet cut back on;1;report;cyberbullying;1
237453523;103949916107309057;@nati_eredia @brupeverari ORRAAA vai deixar naty a bruna tah fazendo bullying com vc hasuhasusahusau tah te excluindo da sociedade;0;NA;NA;0
263785873;104326239631847424;@tbsempere me voy a ensayar!!!!! si es que no me avisáis! :( me estáis haciendo bullying :(;0;NA;NA;0
342892071;105423505667014657;@marissazupancic any name counts as bullying..so if u want then u can.;0;NA;NA;0
20659719;106849764921974785;@Niamh_BCFC haha we waved to him, he clapped us and then got bullied all the way round to you lot;0;NA;NA;0
280269879;105015747813715968;Hahahaha funny guy @erickluna13  thinks he's like the twitter bully or something;1;report;cyberbullying;1
262389993;105765451837079552;Frio é bullying contra os solteiros..;0;NA;NA;0
292594060;106198587322540032;I have news 4 Congressional Black Caucus! Your days of bullying White jellyfish is near-end w/ TEA Party on scene! @OriginalCBC #tcot#sot;0;NA;NA;0
105018214;106014155491917824;@Mystery2Tweeter Contact@RumorFix.com. Support Lynn. Aren't you tired of stars getting irate that someone doesn't like them? Bully back.;0;NA;NA;0
133056535;106900374438428673;olha o @antonymeendes fazendo bullying comigo ): só porque eu sou um pouco loira !;0;NA;NA;0
123401568;104275211456757760;I like when kids try to bully my son on the playground. Scissor kicking todddlers next to the jungle gym is one of my fav pastimes.;1;self-disclosure;other;1
45380753;107271667415384065;é galero, sofro bullying memo;0;NA;NA;0
256772789;103699488207683585;Lmao , I'm Not A Bully ! Shut Up .;1;denial;other;1
21069391;108151422981378048;@MHarrisPerry I'm really not liking their bully approach. Don't the GOP know it was one of their own that started the EPA?;0;NA;NA;0
251769334;106407826968162304;Video: Have you ever had to deal with bullying? What about when this bullying gets carried on to the cyber... http://t.co/w7jqiQ7;0;NA;NA;0
51155427;106818223810420736;I cant believe mi bully ass daughter pulled mi track out like wtf;1;report;other;1
118136673;100072408626638848;Haciendo tripticos  del bullying, fue imposible no pensar en super niño bully alias @fabriziocopano. Servira para mostrarlo en clases?;0;NA;NA;0
131175226;102791185231396864;@ReasonVsFear I guess it's this...I was SO beaten down by namecalling and bullying as a child that I can never diminish its importance...;1;self-disclosure;verbal;1
44843790;100624779488395264;@_GlitterJizz @601136508169711 exactly. They're a Bully.;1;report;other;1
88509666;105310089086377984;@TStush1 Did you message me again after I said la la la bullying? Lol;0;NA;NA;0
249146027;100965292062150656;@billyliucci is it possible that the ags might bring little brother tech with us after tech ad told espn no for trying to bully tech to lhn?;0;NA;NA;0
318488882;103549647284486144;Ideas And Help For Victims Of Bullying:  http://t.co/C0i3iZK;0;NA;NA;0
219329534;106394069151911936;$INTC 's new flagship server platform, Romley, pushed out to 2012.  Good news for $AMD 's new Bulldozer server platform.;0;NA;NA;0
71069588;102589212209070080;#WWYD if You saw the kids who bullied MB?;1;report;other;1
32446524;103484975696969728;@josehndez @camiloganab amiguitos míos, no todo es pala en la vida... Estoy con amigdalitis muy mal agonizando y ustedes me hacen bulling;0;NA;NA;0
280175104;106195070256029697;@TheBreMobile i've been bullied all last year and for these 4 weeks of this year. im tired of it now if i threaten them they'll be like okay;1;self-disclosure;other;1
28392239;100985591671435264;Diga não ao bullying! Repassa - ok vc esta no lugar certo http://tumblr.com/xp53zszxps;0;NA;NA;0
131915787;101019803996790784;"Mujer mat&oacute; a su hijo que sufr&iacute;a de bullying http://tinyurl.com/4xgd56y";0;NA;NA;0
303059730;105703955182526464;To sofrendo bullying da minha internet;0;NA;NA;0
142380210;105772165701443584;Frio é bullying contra os solteiros. http://t.co/KboQuSp;0;NA;NA;0
141140702;106038243128123392;Strong Heart with SuJu members = bullying times. Last year was Choi Si Won and this year is Lee Hyuk Jae!;0;NA;NA;0
42685499;107102639031992321;*PSA* IM NOT A BULLY;1;denial;other;1
172528161;102576588402593792;Group: Michelle Obama Turning Fat Kids Into Bullying Targets With ‘Let’s Move’ Campaign http://t.co/dXCDk8A;0;NA;NA;0
274524857;109090901892149248;@LopesRoger não tem medo de ser acusado de Bullying, kkkkkkkkkkkk;0;NA;NA;0
299330710;101713188126593024;@QT_Badd678 you just are, bully :);1;accusation;other;2
335847547;103874507378405377;Salisbury teens combat cyber bullying – News Review Messenger http://t.co/O72c6QZ #KasiTopShayela;0;NA;NA;0
229707990;104011889868156928;@Moonk26 deft not a twitter bully ppl makin me mad;1;denial;cyberbullying;1
126330690;106347565791981568;no es por ser insensible, pero en mis tiempos el bullying era divertido... será que yo bulleaba mucho???;0;NA;NA;0
133580513;107008728649318400;bully sekar!;0;NA;NA;0
138907790;100299845138522112;To sofrendo bullying vendo as fotos desse povo infinitamente mais bonito que eu. http://tumblr.com/xsh3yfbj53;0;NA;NA;0
119136533;101784270732922880;@carloscisterna @PANCHOSAAVEDRA al menos mi labor es fomentar el bullying;0;NA;NA;0
69280166;106025948373188608;My brother's such a bully, he always has a go at me for not talking to family, it's his fault he nevers let me get a word in edgeways and;1;self-disclosure;other;1
58199007;103508404944904193;@grungews @arleyronan ISSO SIM É BULLYING. DENUCIEM!;0;NA;NA;0
23627131;105827345868402688;Sensibilizan a niños y adolescentes sobre bullying y violencia sexual http://t.co/BtLNuKO [ElBúho] #Arequipa (vía @ArequipaNews);0;NA;NA;0
224830233;108984088156835840;You still a bully tho;1;accusation;other;1
60176212;102193456578953216;Lmfao my moms a bully;1;report;other;2
29633395;104300589940350976;http://t.co/CwJXS0f THIS SATURDAY ALL ROADS LEADS 2 CLUB GRAVITY BEDROOM BULLY MUSIC BY HOT97 & POWER105.1  FREE B4 12 ADV TIXX $10;0;NA;NA;0
191317956;105261328796622848;AHAHAHAHAH FREAK MCNYA KOCAK BANGET HAHAHA INFINITE DI BULLY OY;0;NA;NA;0
44756391;107729243441606656;#confieso que le hago bullying en secreto con mis amigas a una compañera que es weona XD;0;NA;NA;0
50421238;102241438569476097;@LittlecBeadles You are actually bullying me by telling me not to bully.;1;denial;other;1
257674391;102156061884166145;biggie is a WAY better rapper than tupac - line for line he would get bullied it wouldn't even be fair tbh, i feel sorry just imagining it;0;NA;NA;0
99816815;106061997623361537;shut up jessie j, there's a reason why you was bullied at school you cretin;1;cyberbullying;verbal;1
346489569;105404234400415745;"when you are ugly 
children bully you 
when you are ugly 
no boy asks you out";0;NA;NA;0
47097182;105427528591753216;Sin bullying no hay amistad.;0;NA;NA;0
142774067;106972107929423872;Hau this man jus slapped this petrol attendant-_- such a bully;0;NA;NA;0
20376402;108689263821991936;@ElBloombito How nice you are to ridicule someone who makes an effort to speak another language. Bully for you...;0;NA;NA;0
87246332;103168367581597696;novo twitter te odeio tanto sério sem bullying só verdade mesmo;0;NA;NA;0
206660507;104721113174650880;My VIV moment - an article on my anti-bully efforts. Please read and share! http://t.co/lUeaVrs /via @wordpressdotcom;0;NA;NA;0
66890358;107277232619257857;Thank god u blew it thank GOD i dodge a bullied so over u good looking out Lmao so love that song #itsuckstobeurightnow;0;NA;NA;0
166872269;108262260404785152;@JaVoTTa  niña bullying!!!! te gusta poco! xD;0;NA;NA;0
83262511;108462991426600960;"@THEBULL_T ur bully's look official ""no homo"" lol";0;NA;NA;0
257137649;109014504385429504;no one ever help.me like my bully @AlwaysVero_ did /:;0;NA;NA;0
259437776;100208413191045120;vc está acabando com a minha vida soooooooooocial ! isso é BULLYING =(((((((((((((((((;0;NA;NA;0
325990986;101507031768383488;@bullysteria @yuyacst Qk mal plan bully a qk es eso de qk no veniste a los de google;0;NA;NA;0
269985944;102487783892987904;#Bully verga dejame jugar @rafaeldaniel00;0;NA;NA;0
303329683;106592079219654656;"@innaconica ;') add to that, the kid stands 5'8, big and burly, sometimes a bully. What he said just made my day. ;D";1;report;other;1
31194453;101651172733108224;#CBSBIGBROTHER Please no Brendon! he is a bully. Rachael I can't stand. LIke Jeff and Jorden but he is acting like a bully.;1;report;other;1
19649190;102367302518972417;Can someone show me a fota of the bully from glee?;0;NA;NA;0
61652183;102619138559705088;Bullying: A brincadeira que não tem graça leia: bit.ly/pj3ZiY;0;NA;NA;0
12489872;102568902214688768;Caught @FishyKissy sprawled on his side, chewing on his bully bone like a lazy bum. Then he noticed me...;0;NA;NA;0
65272018;102823083760562177;This gyal is gettin bullied;0;NA;NA;0
278081376;102856740458086400;De gea might get bullied this season England is not for him u don't think.;0;NA;NA;0
39149223;103561087957467136;Just gave a shit about bullying. Give a Shit at http://t.co/ftilJcW #giveashit;0;NA;NA;0
357891715;105827891325042688;@bullysteria muy bn bully, trankila :D;0;NA;NA;0
83112521;108015464835325952;"Aku di bully di ввм &gt;﹏&lt;";0;NA;NA;0
50877750;100315137633812480;Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... http://tumblr.com/xqm3ygsgit;0;NA;NA;0
60800808;103844599755321344;@Efriani @shereighteen @perlitamercury please jangan bully gue! Biarin gue merdeka kek!;0;NA;NA;0
20292882;104626509238640640;@PaattyK Não vale roubar o bullying dos outros mas thx V: !;0;NA;NA;0
58847915;104056051355226112;Me compré un teléfono inteligente. No para de hacerme bullying;0;NA;NA;0
305258003;104172173299687424;#NEWMUSIC @RaspyRawls - BULLY'S #Indie #HipHop #Rap #Louisiana - http://t.co/UCCHh14;0;NA;NA;0
67033346;105596787888373760;@Harry_Styles you're such a bully Gollum;0;NA;NA;0
180527733;106484137082355715;COLÉGIOS ADVENTISTAS DE SÃO PAULO DISCUTEM O BULLYING - BOM DIA SÃO PAULO http://t.co/YyfPou0;0;NA;NA;0
303738329;107505709146578945;@LW7 ahh thanks Hun. Xxx but nutting can make me feel betterer. I'm afraid feelings been hurt. Tis bullying ya know xxx;1;self-disclosure;other;1
91255993;109077396690448384;@Thisdudeleo you stalk my twitter. yep. don't deny it. #bully;1;self-disclosure;cyberbullying;1
313799471;102625539780648960;#Education School Bullies, Bullying, self-defense, self-defence, martial arts http://t.co/q9AqIq5;0;NA;NA;0
51506460;105074849403244544;e o tema do ensaio no ANTP era bullying, dai a Demi vai e BAM;0;NA;NA;0
348381322;106414503050215424;[RAPP]tak peduli ku di bully,keep my idol is dicky,cacian lo gue beli dngan senyuman kak morgan.;0;NA;NA;0
109980408;101751017095442432;Meninos do Tumblr são assim: - › Meninas do Tumblr são assim: › › E eu, sou assim: › › Isso é bullying. http://tumblr.com/xdt41dcmaj;0;NA;NA;0
149356934;102746678783770624;@wahyupuspita knp cyber bully?;0;NA;NA;0
145393994;101507820448530432;Rebecca Black was bullied so much her mom has her home schooled...smh hahahahaha;1;cyberbullying;verbal;1
309941448;101647161732771840;@stompoutbullying please show your support for the Movement for America’s Children! Spread the word & sign the pledge http://t.co/qx5rgvY;0;NA;NA;0
150011662;105765646800924672;Frio é bullying contra os solteiros. http://t.co/rgv1e5o;0;NA;NA;0
331238793;101764135720726528;"I think it's gay how people get bullied for liking JB like get a damn life
#ProudBelieber";1;self-disclosure;other;1
268871607;102836952247701504;Minnesota gay teens bullied by adults, peers, say activists (Reuters): Reuters – Barb Schroeder knew about her s... http://t.co/ujqd9K2;0;NA;NA;0
297965399;103667461123080192;#Chicago Evergreen Park family settles bullying suit with archdiocese http://t.co/eW3z6QY;0;NA;NA;0
82879969;105438060405198848;Brittany a bully dog;0;NA;NA;0
352397404;105492380416880641;@EpicImagine4BTR ur welcome! Bc i get bullied in real life some times;1;self-disclosure;other;1
65896834;105728901946417152;alguém tem algum fato bom sobre bullying pra fazer redação dissertativa argumentativa ?;0;NA;NA;0
96673269;105793395343106048;@Jonazska menos mal! si no hubiese tenido que aplicar cyber-bullying;0;NA;NA;0
136647564;105822861612167169;Una pregunta, a lo mejor a algunos se les hace ofensiva, espero que no me de Unfollow, pero ¿realmente creen que exista el #Bullying ?;0;NA;NA;0
41611644;107991855177793536;@lscydnew they are not cute at all! Bully me :(;1;self-disclosure;other;1
159345592;100264180686393344;Tell @MicheleBachmann: Denounce anti- #gay bullying in your district! http://t.co/ujABuXO #lgbt #p2 #itgetsbetter;0;NA;NA;0
316295528;102982167222693888;Hey @TaeBrooks me and @TaeBrooksTeam think you should cover 'Don't Laugh At Me' by Mark Wills.its to be against bullying :);0;NA;NA;0
295850994;107219942042116096;@RichieeLove * GASPP * i do nottt bully you . Quit lying, yyouu trynna get me fussed outt !;1;denial;other;1
95040745;100328490049601537;Dou um empurrão em uma pessoa, isso se chama : - › EU : empurrão. › › SOCIEDADE : bullying ! http://tumblr.com/xrh3yi30wo;0;NA;NA;0
210968759;100366623021613058;"Read my response to ""Já presenciou bullying?"": http://4ms.me/nfM2u1";0;NA;NA;0
167959072;101005502384840704;hoje a professora de espanhol deu pra falar : que isso é bully-ing. aiueiauiea;0;NA;NA;0
98268419;102563020382810113;i don't think sutter should of gave in now the media think they can bully people with there words and make them leave social media;1;report;other;1
53368486;105281201186668544;"""The bully always says it's a joke, but to the one being bullied it's a dead serious!"" -Fujisaki Yuusuke #SKETDance";0;NA;NA;0
15826505;107150762219548672;@marcurelio Sabe que você pode alegar tortura psíquica? Bota a @anacarlota na cadeia por bulling contra um afrocareca.;0;NA;NA;0
89020499;105007774815096832;Photoset: › A menina que sofreu Bullying porque as pessoas a chamavam de gorda,então ela cresceu. e virou... http://t.co/i3TUjV9;0;NA;NA;0
300491973;105111310995427329;"piada tosca.com  ""Se você tem problema com Bulling...compre uma cafeteria!  #Fail";0;NA;NA;0
52203041;107510869159714817;So tired! Bully blends with the two other jump rope coach's to discuss this upcoming season . Eeek;0;NA;NA;0
352337485;101778486523473920;@Rachel_Gloria funny how you can still be a bully all the way from Brum! See ya!;1;report;other;1
108580288;102856285132820481;hei gw bukan emak lu..jangan ikut2 terus..nanti kamu aku bully malah..#kucingbayi #keliatannyarentan;0;NA;NA;0
316039107;104066835263143936;@Imjustmikeymike Yes we are :( lol. You hate me remember? Your my bully! I'm a hoe and bitch you want me to stop breathing remember that.;1;self-disclosure;other;1
94912172;106318083173527552;#school BULLYING Prevention Tip #7- Develop Student Leaders, peer EXAMPLES to other students, Bullying Prevention #parents #teach;0;NA;NA;0
204477698;107375060494467072;Bullying doesn't make you 'hard', it shows you are a coward.;0;NA;NA;0
54078409;109001835221753856;Just confirmed that Bully will not be the only LP I will be doing on my main account at that time. And you will never know, hahaha!;0;NA;NA;0
33673763;109105044774846464;If you fear your child is being bullied, this book can help make a difference and change everything. http://t.co/s34H5U8;0;NA;NA;0
87730877;101716553132814336;Meninos do Tumblr são assim: - › Meninas do Tumblr são assim: › › E eu, sou assim: › › Isso é bullying. http://tumblr.com/xlq41adkms;0;NA;NA;0
13968812;108368072565456896;Estou sofrendo bullying musical. Cadê a @isafrushio pra me salvar dos monstros que nós criamos?;0;NA;NA;0
79444656;101525461749862400;@Karlisyle this sound like @Radin_Fadli is a big bully;1;report;other;1
18835228;103025397037416449;Hey, you big bully. why don't you pick on someone your own size.;1;accusation;other;1
89047332;100348153622036480;EU TAMBÉM SOFRO BULLYING;0;NA;NA;0
230929177;107511562176172032;Magical Dog Helps Transcend Today’s Tough Problems http://t.co/k5Kw6IH #kindle #Lookbooks #operationsmile #BULLY #smiles;0;NA;NA;0
174508485;103071697120403456;"Few things I enjoy more than reading about a bully or thug getting what they deserve.  ""Armed Robber Picks On Wrong 63 Year Old"" ~...";0;NA;NA;0
320768701;106790869776072704;@LilLovatic They knew about me being bullied at school, but they don't know about the panic attack or these days (cont) http://t.co/d8wEj9k;1;self-disclosure;other;1
298745777;106930786548191232;pratico bullying fora desse saite. gnt que aqui eu amo na escola eu finjo que não conheço;0;NA;NA;0
157134826;107950051099291648;«@Woody_and_Buzz this freshman class is an asshole lol in here bullying the hell out of ammar» #smh;1;report;other;1
342323611;101862624551112704;and both of them boys are my age so its not bullying.;0;NA;NA;0
177406943;103172935585505281;Watching Bully Beat Down and this is the 1st time ive seen a girl bully °_°;0;NA;NA;0
30929389;107078912080756736;i didn't like the way the boys bullied that LGBT girl on #JerseyShore last night.;1;self-disclosure;other;1
343444603;107237267554316288;@wakooz hey, u should unfollow @belieber_quotee she's a hater and a bully and u prob dont wana see that on your timeline :);1;report;other;1
332475437;101400141096955904;In the locker room chillin...waiting fa practice ta start #bulldogbaby;0;NA;NA;0
161805059;101410302041661441;"98% das celebridades sofreram bullying ou eram feias demais e coisas do tipo, bom saber que tô na metade do caminho pra ser famoso""";0;NA;NA;0
91432974;101789637030313984;Meninos do Tumblr são assim: - › Meninas do Tumblr são assim: › › E eu, sou assim: › › Isso é bullying. http://tumblr.com/xso41h5wqq;0;NA;NA;0
238409045;103269294967767041;Lol you're like 35 calling someone a bully ?;1;report;other;1
281487802;105450834002837504;@ernynattasha LOL!! hahah that one easy can bully ^^;0;NA;NA;0
353030687;109019950781431808;Bully Stick Knotted Pizzel Bone Dog Treat. This is an exciting combination of Bully Stick and Bone. It's tied at both... http://ow.ly/6i82H;0;NA;NA;0
104856559;108012908914544640;Las secuelas del bulling que le hubiera hecho lo habrían dejado con miedo e inseguridad toda su vida. De la que se salvo ese saco de cachas;0;NA;NA;0
87275333;104697163782684672;QUE BULLYING... PQ NO MT AGENTE VAI ASSISTIR O ULTIMO CAPITULO DA NOVELA POR ULTIMO? PQP..;0;NA;NA;0
113519560;106870132860665856;@1porre ok então nao vai ser bullying *rejeitada*;0;NA;NA;0
166472478;107708193026752512;@SUGARPOPJAPSMOE @LizJocson @FranceHuelgas Ate Liz bully??;0;NA;NA;0
83467013;101451896253972480;qualquer ofensa que falam na minha sala hoje, é bullying agora dsakraçrkaslkasçç~ç;0;NA;NA;0
52481416;102458995624779777;@PlumsOfDoom he was just unfairly antagonized by that bully Barton that I wanted on our team! Bastad that one! Lol;1;report;other;1
130306283;108352725300940801;Well @JUDiJAiKRAZi and @BGC7ShellyRay fight is about to happen and two things made it happen 1 drunk judi and 2 shelly bullying;1;report;other;1
102650175;108508816211066880;@gabyzefanya : hueeeee :'( aku di bully;0;NA;NA;0
38430635;108953800353652737;"""@MarloThomas: Too many children are dying from #bullying! I hope this new law in New Jersey helps: http://t.co/Rr47y6m""";0;NA;NA;0
51365716;102169858040537089;@TrishSellsATL @DrBynum Wow!!!  Bully!!;1;report;other;1
124601652;105388541890150401;i would never want to get bullied.;0;NA;NA;0
72468231;105680563318431744;Frio é bullying contra os solteiros. http://t.co/zZehZ7A;0;NA;NA;0
89760026;106023646174248960;Lo que le hacemos a @NinelConde no es bullying? Jajaja, me parece que sí;0;NA;NA;0
296674343;103504882052505602;@alex_wags Hey Alex should Ben Bernanke feel threatened? Is #rickperry a schoolyard bully? Even Wall St is trippin on this clown. Thoughts?;0;NA;NA;0
240108500;104650412459692032;Best of luck to all of those fighting tonight in Western Kentucky! Don't let Todd Neal bully you around! http://t.co/BzmYzoo;0;NA;NA;0
58580295;100696237858226178;@DanieelaDY akjskjaks demasiado bullying sakjkashasjkhsajka v.v;0;NA;NA;0
49698134;105776707184762881;"Hastings: ""we're not gonna cut our way to prosperity,"" says pres needs to use bully pulpit to push for revenue in supercomte. #CBCtownhall";0;NA;NA;0
244075498;107638387401424897;#Wheniwaslittle I was the bully that every little girl complains about . Hahaa :);1;self-disclosure;other;1
330311515;106579761110847488;Straight Arrows are doing a free instore at Wooly Bully this Saturday @5pm, come on down! http://t.co/DrvooJ6;0;NA;NA;0
361736006;106814800763432960;Q: why do u bully other kids? A: uwapenga..Next http://t.co/Jrp8C1L;0;NA;NA;0
86270333;107551029125595137;@DucksLikeVodka might have to change my name and go on the lamb and wander the earth from town to town to avoid him. He's a bully!;1;report;other;1
271986397;108231769081384960;@K4Kendra ...loved Chris till Rihanna got bullied..so Trey is my guy;1;report;other;1
232905591;100974600669761537;"@lukewilliamss Jedward’s New Anti-Bullying Campaign: 
Does this shock you?
Jedward posed for the ... http://bit.ly/r3eTq9 #lukewilliamss";0;NA;NA;0
233438288;108011466015256576;"“@EnaBilly: Hue No Action Jackson needs to keep his mouth shut about building a bully! Cause we is getting bullied by tha aint's!”
Preseason";0;NA;NA;0
87553670;100127151566749696;Prosecutors from seven counties to address cyber bullying at school safety ... http://bit.ly/pz90Jj;0;NA;NA;0
317532547;101890121133064192;My daddy was a bedroom bully.. & had a bully baby;0;NA;NA;0
123245984;103648986359017472;@MCNASTY0707 damn babes ain't talk to you in a min? You still a bully? Lol;1;accusation;other;2
22438319;105080703510781952;Cyber-Bullying(Online Bullying) - Free Games at ROBLOX.com: Free Games and Building Games! A virtual world for k... http://t.co/TjEZM2D;0;NA;NA;0
273964053;105374615165087745;"Assistindo ao filme ""Bullying""";0;NA;NA;0
100078157;106534955286413312;"@brunnita_ @thaisingridd ;OOOOO BULLYING";0;NA;NA;0
78823439;107028550070185984;Yahoo has a great story about bullying. Okay, that sounds weird. they have a great story about standing up to a bully. http://t.co/jkY9wCs;0;NA;NA;0
270150019;108146902268260353;A professa ta ditando um texto sobre o bullying,nem sofro.;0;NA;NA;0
34537216;101305227508060160;@wito1006 Itu beneran tayang hanya di Jakarta atau tweet yang berniat nge-bully saya? :| @Yudhi907;0;NA;NA;0
181707468;105697553244372993;Frio é bullying contra os solteiros. http://t.co/QdAS9Mo;0;NA;NA;0
148475373;102226213682155520;Hoje em dia se você falar que gosta do Neymar você sofre Bullying  =X;0;NA;NA;0
203422947;105627851142864897;@catsgotswag Got people bully me. :(;1;self-disclosure;other;1
60304853;106732022231347200;feels so wrong okay to be ....crying over jongwoon's ugly hair :( did jongwoon bullied the stylist noona.......;0;NA;NA;0
28709497;106925681753079809;Join us this Sunday, August 28th, to discuss behavior, bullying, & sibling relationships for children with hearing loss http://t.co/C0CZz3h;0;NA;NA;0
53239082;108329745590124544;parece que eu to sofrendo bullying não usando avatar de peace and love;0;NA;NA;0
188912149;103548487131602944;@mj_mcr @pukulrana nice idea Bully. Sadly I'm abstaining from all alcohol this week. JJ led me astray at the weekend.;0;NA;NA;0
226720687;103964859519090688;"og sofri #BULLING DIÁRIO um pia disse com voz de menina ""OI AMIGA"" TE ODEIO DIEGOOOOOOOOOOOO! ;( SEU VIADO!";0;NA;NA;0
25143186;104080484530798592;@cynspitz .... Bully;0;NA;NA;0
52729024;109076797123072000;@sand_dejesus Isso é bullying! @O_Patriarca;0;NA;NA;0
78677323;103849173975175170;“@PublimetroMX: Ninel Conde, víctima del bullying en Twitter, cambia su cuenta http://t.co/pFE73I7”/// aaaaaaaaaajajajajajajajahahahajahaja;0;NA;NA;0
9517322;106063260628951041;We're a finalist for the Bully Awards 2011: http://t.co/0FdV16d;0;NA;NA;0
93447873;100350106745843712;@charlieeEvanss whatever your just a bully.. Bye!;1;accusation;other;1
23380299;101693657895272448;WORKPLACE BULLYING: Would A Law Protect Me? http://fb.me/YNxJGfOc;0;NA;NA;0
355432060;103269340517892096;New blog post : One in three teachers have been bullied online by parents and pupils http://t.co/2V5qJZS;0;NA;NA;0
126962182;103839943855583234;@SherlyTeng @OfficialTroyWee you bully him make it worst ! He's my bao bei you go bully him ! Hahaha;1;accusation;other;1
21975320;106708159502094336;Walking in the bike lane. #bully http://t.co/WOp5dui;0;NA;NA;0
217264598;105079093455884288;@CataVDePuelles JAJA VEZ Q TENGO RAZON TE QUEJAS X TODO PORQUE NO PUDISTE VER A CATA Y LA JUNTA ESO ES DE VIEJA CHICA JAJAJAJA EL BULLYING;0;NA;NA;0
340763804;105808532997292032;"@EricaHuurnandez Makinn fun of me the other day for not having my license. That's called karma you bully!!!!! &lt;3 :*";1;self-disclosure;other;1
318962825;107008107049259009;Pinoy Pride 101: Porke di mo pareho ang views ng iba, basta basta ka na lang i-bash at 'cyber bully'. i.e. Mideo Cruz and James Soriano;0;NA;NA;0
76119566;108685039612608513;@Chloe__Mathews u would think that, bully lol :D x;1;accusation;other;2
56473226;103141895798145024;Watching bully beat down this shit funny af!;0;NA;NA;0
70224634;108513947988131840;@lognonne But he also bullied him and called him out for fucking up in front of teammates. Ruined his confidence. Read that one I linked..;1;report;other;1
320895637;101735654811107328;"@VinCastronovo STARVE A BULLY,FEED YOUR SOUL, STAND GRAND!!! &lt;3";0;NA;NA;0
134307552;102403309364719616;"TEAMSTRIZZ.COM"" Check this video out -- @Big Bully Streetz ""Gon Do Ya Hustle"" http://t.co/V8hA4YL via @youtube""""""""""""""""""""";0;NA;NA;0
360289216;105810790749192192;Isadora está fazendo bullying mentalmente;0;NA;NA;0
16632964;101755112963325954;Rebecca Black removed from school after being bullied by classmates http://n360.to/noc85c (via @news360app) #isitFridayyet;1;report;other;1
298347696;103548841441239040;@DaRealGdaddy I thought we had a truce? Why are you still bullying me? Don't make me open my trunk lol;1;self-disclosure;other;2
75411588;103625330899697665;Is it weird I bullied my niece into putting #neversaynever on so I had an excuse as to why I'm watching it :S #secretbelieber;1;self-disclosure;other;2
188123086;105139249568940033;@itsmalubitch DALÇKFÇLGDPF´HLFGPJLGHFÇDLS BULLYING ISSO TA )): GFDLHF~JÇHG´KÇHG;0;NA;NA;0
272155868;105723128277241856;@NanyHackabout e isso nao é legal, nao mesmo ! é bullying pooo;0;NA;NA;0
273559738;106225156455792640;@BasicallyBooks I'm reading it right now, different YA authors share about bullying.  It's an interesting read.;0;NA;NA;0
92660484;106878899992014848;Bullying = frescura;0;NA;NA;0
67737405;100327382401036288;@panique Trust me, if your PC could even attempt Mafia 2, Bully is no problem.  It's a 4 year old PC game, lol.;0;NA;NA;0
114538648;104773596525764609;hoy un hombre se tiró un peo en el cine y le hice bullying visual mientras contenía la risa. #Eso xD;0;NA;NA;0
10321722;103627512780816384;"La Chile ya no está 100% movilizada! y el ""bullying"" de #ahoraletocaalaPUC ahora es bandera de lucha con paro prolongado!";0;NA;NA;0
135374847;103399028506632192;"@AliAbdulahSaleh it is possible for a country to act in a fascist manner yet be other ? 

What is a bully if not fascist !!!";0;NA;NA;0
96174061;104339130053435392;@Kbeezy4 I was scrappin cause my jersey said #Dominguez & theirs said Centinial smh. y were u fighting again?? #Bully! Ps I did not start it;1;denial;physical;1
40674705;106877090242113537;make sure your the bully in the bed room so get heads with no hands and make sure you don't play no music ASWELL ONLY WIFEY GETS THAT;0;NA;NA;0
126800374;105147467909173248;Woiiii @chatarinawhite cepetan ke kost an gak ! gwe bully lu yaaa;0;NA;NA;0
160039058;106546765364338689;Ke bully !!;0;NA;NA;0
92506441;105059801846919168;It is time to listen what our children think, live and talk about bullying. - http://t.co/EOD6WDC;0;NA;NA;0
225094071;100651534680993792;daí hj teve uma palestra na escola sobre bullying, drogas&alcool enfim, daí eu comecei a mexer no meu cabelo e quando eu soltei +;0;NA;NA;0
226953069;100323048963571712;Falei em bullying e pediram pra eu seguir gente que nem conheço;0;NA;NA;0
245305049;103404689843953664;Heidi that's no argument! Not everyone who was bullied feels the need to get a nose job and eyelid surgery #InsightSBS;0;NA;NA;0
8727392;107285977948631041;Cómo webearán a los hijos de la Alejandra Herrera locoh, debe ser un festín de bullying xD;0;NA;NA;0
229412630;103751540069761024;@tweedlz I'm not a bully just an obvious stater;1;denial;other;1
153806356;106043613959553024;Offset Options has been selected as a @WhiteBullSummit Bully Award Finalist 2011. See the full list http://t.co/1qvPzor;0;NA;NA;0
153887234;100584140625297409;Préndanle a @MexOpina en @CNNEE que están hablando sobre #bullying;0;NA;NA;0
